gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF634BJE.bam	ENCFF932PWN.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF967KMK.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF590EEN.bam	ENCFF932PWN.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF967KMK.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF242YDL.bam	ENCFF932PWN.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF967KMK.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF859JWV.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF018YLH.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF584JVS.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF069XVF.bam
gastrocnemius_medialis	ENCFF197QKW.bam	ENCFF932PWN.bam
