/experiments/ENCSR072NBR/	ENCSR072NBR	DNase-seq	DNase-seq			muscle of back tissue female embryo (98 days)	muscle of back	SCREEN-GRCh38:muscle_of_back_female_embryo_98_days,GEO:GSM701536		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF230OEZ/,/files/ENCFF925TEJ/,/files/ENCFF433VTN/,/files/ENCFF354RQK/,/files/ENCFF726ZSH/,/files/ENCFF249FQM/,/files/ENCFF791MOM/,/files/ENCFF797QID/,/files/ENCFF487ECX/,/files/ENCFF034KGQ/,/files/ENCFF216MSZ/,/files/ENCFF132YHY/,/files/ENCFF932AKO/,/files/ENCFF423TJY/,/files/ENCFF414BBV/,/files/ENCFF521ZFM/,/files/ENCFF753IAY/,/files/ENCFF020CZZ/,/files/ENCFF516TPQ/,/files/ENCFF348CJD/,/files/ENCFF767QCW/,/files/ENCFF982DBG/,/files/ENCFF282DLI/,/files/ENCFF031YLN/,/files/ENCFF581JDF/,/files/ENCFF850YKK/,/files/ENCFF561QZT/,/files/ENCFF793UWA/,/files/ENCFF551HCJ/,/files/ENCFF276VRH/,/files/ENCFF775QZL/,/files/ENCFF789ISN/,/files/ENCFF729YRW/,/files/ENCFF699QSY/,/files/ENCFF403GSV/,/files/ENCFF804PIZ/,/files/ENCFF579DGQ/,/files/ENCFF024HHO/,/files/ENCFF668FGC/,/files/ENCFF146XSY/,/files/ENCFF350XJH/,/files/ENCFF188VFM/,/files/ENCFF833HZI/,/files/ENCFF702HUL/,/files/ENCFF608EII/,/files/ENCFF086NTY/,/files/ENCFF525JWX/,/files/ENCFF020ZKB/,/files/ENCFF501AWD/		ENCBS174IGM	1	1		Homo sapiens	embryonic	98 days										/replicates/4eff5f09-2b8a-4f5f-afa2-c5278d435e65/
/experiments/ENCSR550UWM/	ENCSR550UWM	DNase-seq	DNase-seq			renal cortex interstitium tissue male embryo (97 days)	renal cortex interstitium	SCREEN-GRCh38:renal_cortex_interstitium_male_embryo_97_days,GEO:GSM878629		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF509OKH/,/files/ENCFF263LLS/,/files/ENCFF035RNU/,/files/ENCFF256NOF/,/files/ENCFF571HRD/,/files/ENCFF048HOI/,/files/ENCFF168ISN/,/files/ENCFF718CUQ/,/files/ENCFF343VJF/,/files/ENCFF770SES/,/files/ENCFF553VIY/,/files/ENCFF289UKR/,/files/ENCFF697SCS/,/files/ENCFF971PIK/,/files/ENCFF256RJA/,/files/ENCFF989PKB/,/files/ENCFF814XWL/,/files/ENCFF022IPL/,/files/ENCFF151DSB/,/files/ENCFF452UFP/,/files/ENCFF971VCD/,/files/ENCFF654WPG/,/files/ENCFF809XWA/,/files/ENCFF729RON/,/files/ENCFF293BCP/,/files/ENCFF302ENS/,/files/ENCFF664ORR/,/files/ENCFF354FAY/,/files/ENCFF871VCE/,/files/ENCFF114MYB/,/files/ENCFF382TPJ/,/files/ENCFF681CWB/,/files/ENCFF604PAE/,/files/ENCFF407QKX/,/files/ENCFF322AJO/,/files/ENCFF249AZN/,/files/ENCFF306COA/,/files/ENCFF077YRE/,/files/ENCFF364UHZ/,/files/ENCFF555RFD/,/files/ENCFF379YYN/,/files/ENCFF678WEU/,/files/ENCFF190XEM/,/files/ENCFF686GEY/,/files/ENCFF268XJO/,/files/ENCFF339FQB/,/files/ENCFF017JJX/,/files/ENCFF482NYR/,/files/ENCFF243WKL/,/files/ENCFF246ZJK/,/files/ENCFF962CSW/,/files/ENCFF912FDI/		ENCBS026RJE	1	4		Homo sapiens	embryonic	97 days										/replicates/3e427763-add9-40d8-82e4-143e0185374a/
/experiments/ENCSR543YPH/	ENCSR543YPH	DNase-seq	DNase-seq			left kidney tissue male embryo (115 days)	left kidney	GEO:GSM665834,SCREEN-GRCh38:left_kidney_male_embryo_115_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF788VUB/,/files/ENCFF214GZN/,/files/ENCFF804HVH/,/files/ENCFF239EZJ/,/files/ENCFF413ECG/,/files/ENCFF435XUO/,/files/ENCFF408VAK/,/files/ENCFF567LLQ/,/files/ENCFF636NPL/,/files/ENCFF238XCP/,/files/ENCFF375NVM/,/files/ENCFF945VCS/,/files/ENCFF056PRV/,/files/ENCFF956AKH/,/files/ENCFF880SCV/,/files/ENCFF562HRV/,/files/ENCFF811DCE/,/files/ENCFF959WWU/,/files/ENCFF290IKK/,/files/ENCFF100LOT/,/files/ENCFF332FRE/,/files/ENCFF531MCH/,/files/ENCFF996SMN/,/files/ENCFF993GLQ/,/files/ENCFF107ZZV/,/files/ENCFF925SLC/,/files/ENCFF271HSU/,/files/ENCFF879CGW/,/files/ENCFF436LWK/,/files/ENCFF008EWO/,/files/ENCFF671XRI/,/files/ENCFF120EMG/,/files/ENCFF358GBZ/,/files/ENCFF778CCE/,/files/ENCFF156GSY/,/files/ENCFF156CCF/,/files/ENCFF952GUO/,/files/ENCFF683OCG/,/files/ENCFF916DAN/,/files/ENCFF372ROB/,/files/ENCFF220KYJ/,/files/ENCFF519ZLL/,/files/ENCFF775PYS/,/files/ENCFF319VVI/,/files/ENCFF490DLI/,/files/ENCFF714TRJ/,/files/ENCFF732YPH/,/files/ENCFF329SBQ/,/files/ENCFF621YUV/,/files/ENCFF914KBV/		ENCBS069DAA	1	3		Homo sapiens	embryonic	115 days										/replicates/209b9d99-f585-4013-9eaa-77c4f2a452ee/
/experiments/ENCSR941DTJ/	ENCSR941DTJ	DNase-seq	DNase-seq			kidney tissue female embryo (108 days)	kidney	GEO:GSM774221,SCREEN-GRCh38:kidney_female_embryo_108_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF651WYS/,/files/ENCFF367RFE/,/files/ENCFF765BJR/,/files/ENCFF331KOF/,/files/ENCFF551OSH/,/files/ENCFF659FHQ/,/files/ENCFF821VHG/,/files/ENCFF744IAP/,/files/ENCFF920KWV/,/files/ENCFF311TBI/,/files/ENCFF286XQY/,/files/ENCFF753ELF/,/files/ENCFF539TKX/,/files/ENCFF992AKX/,/files/ENCFF974RAF/,/files/ENCFF701BCN/,/files/ENCFF129PQL/,/files/ENCFF696IGL/,/files/ENCFF577ZMC/,/files/ENCFF475AOQ/,/files/ENCFF171JGY/,/files/ENCFF196CWG/,/files/ENCFF889GLD/,/files/ENCFF838GKR/,/files/ENCFF907ZLW/,/files/ENCFF547ICI/,/files/ENCFF026WCC/,/files/ENCFF948CVH/,/files/ENCFF979SNZ/,/files/ENCFF208RLA/,/files/ENCFF238YJX/,/files/ENCFF111HEY/,/files/ENCFF808THB/,/files/ENCFF958AKR/,/files/ENCFF990CDN/,/files/ENCFF116MYJ/,/files/ENCFF251DEW/,/files/ENCFF697IKO/,/files/ENCFF456TEQ/,/files/ENCFF490IDX/,/files/ENCFF623RFL/,/files/ENCFF155XMZ/,/files/ENCFF723DJX/,/files/ENCFF221GBF/,/files/ENCFF195CPS/,/files/ENCFF510JBP/,/files/ENCFF820ERD/,/files/ENCFF060PSB/,/files/ENCFF789MGU/,/files/ENCFF764HXU/		ENCBS034SKE	1	2		Homo sapiens	embryonic	108 days										/replicates/8fc29268-a551-4333-8424-edf230b7bd3b/
/experiments/ENCSR619DRM/	ENCSR619DRM	DNase-seq	DNase-seq			renal pelvis tissue female embryo (105 days)	renal pelvis	GEO:GSM774236,SCREEN-GRCh38:renal_pelvis_female_embryo_105_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF384MOQ/,/files/ENCFF381FJI/,/files/ENCFF198MLE/,/files/ENCFF738GVN/,/files/ENCFF610NEG/,/files/ENCFF410TKI/,/files/ENCFF448WYU/,/files/ENCFF407GRH/,/files/ENCFF901QYA/,/files/ENCFF136GCT/,/files/ENCFF568EUW/,/files/ENCFF779WIH/,/files/ENCFF287NFY/,/files/ENCFF590XEP/,/files/ENCFF976CAP/,/files/ENCFF051LCL/,/files/ENCFF948LGY/,/files/ENCFF010XGM/,/files/ENCFF551WIT/,/files/ENCFF155DZV/,/files/ENCFF667TQB/,/files/ENCFF294XHN/,/files/ENCFF590ULB/,/files/ENCFF735IJQ/,/files/ENCFF186FCQ/,/files/ENCFF957WMA/,/files/ENCFF161NZJ/,/files/ENCFF183JYI/,/files/ENCFF614KFD/,/files/ENCFF102XNR/,/files/ENCFF770SFM/,/files/ENCFF336GKP/,/files/ENCFF618BZS/,/files/ENCFF552WLG/,/files/ENCFF949HQY/,/files/ENCFF082ISN/,/files/ENCFF769ITG/,/files/ENCFF728NYM/,/files/ENCFF850SYC/,/files/ENCFF195ITW/,/files/ENCFF899OJN/,/files/ENCFF395BZY/,/files/ENCFF622FMM/,/files/ENCFF967XNA/,/files/ENCFF756BCQ/,/files/ENCFF312ZAH/,/files/ENCFF618HRZ/,/files/ENCFF834USP/,/files/ENCFF387JED/,/files/ENCFF156THP/,/files/ENCFF492PEZ/		ENCBS142XDW	1	3		Homo sapiens	embryonic	105 days										/replicates/0302800b-3e72-4dc3-aee9-7126db66891e/
/experiments/ENCSR457ILW/	ENCSR457ILW	DNase-seq	DNase-seq			small intestine tissue female embryo (91 days)	small intestine	GEO:GSM774205,SCREEN-GRCh38:small_intestine_female_embryo_91_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF284QFK/,/files/ENCFF997SCW/,/files/ENCFF019PSW/,/files/ENCFF099MAQ/,/files/ENCFF579JIK/,/files/ENCFF259WSY/,/files/ENCFF355NXD/,/files/ENCFF442AYJ/,/files/ENCFF486QHH/,/files/ENCFF664LGA/,/files/ENCFF525ZLD/,/files/ENCFF441HRO/,/files/ENCFF817YDV/,/files/ENCFF027SHK/,/files/ENCFF804HIP/,/files/ENCFF591LLH/,/files/ENCFF047YXH/,/files/ENCFF626XLC/,/files/ENCFF567FEI/,/files/ENCFF596AFS/,/files/ENCFF114CIS/,/files/ENCFF281PJP/,/files/ENCFF026IOP/,/files/ENCFF717AAB/,/files/ENCFF688WQL/,/files/ENCFF620SQA/,/files/ENCFF359LKO/,/files/ENCFF739DOL/,/files/ENCFF211VKM/,/files/ENCFF819OTU/,/files/ENCFF680VVZ/,/files/ENCFF934QKX/,/files/ENCFF439UNT/,/files/ENCFF670EQG/,/files/ENCFF896WOM/,/files/ENCFF305FTY/,/files/ENCFF004IWR/,/files/ENCFF876GZL/,/files/ENCFF992DWJ/,/files/ENCFF255TNJ/,/files/ENCFF730FEU/,/files/ENCFF757ZMI/,/files/ENCFF394OQW/,/files/ENCFF657IXD/,/files/ENCFF098JUG/,/files/ENCFF635JQB/,/files/ENCFF140BGV/,/files/ENCFF894JGX/,/files/ENCFF867VYQ/,/files/ENCFF020ZAJ/,/files/ENCFF759BPO/		ENCBS325XPI	1	3		Homo sapiens	embryonic	91 days										/replicates/c69a2f82-579e-42b4-82f3-3423bc075e3e/
/experiments/ENCSR174GXG/	ENCSR174GXG	DNase-seq	DNase-seq			muscle of back tissue male embryo (101 days)	muscle of back	GEO:GSM878632,SCREEN-GRCh38:muscle_of_back_male_embryo_101_days		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF145QGS/,/files/ENCFF283BPV/,/files/ENCFF376WVL/,/files/ENCFF474FKK/,/files/ENCFF117PHG/,/files/ENCFF877JTL/,/files/ENCFF745WNJ/,/files/ENCFF583HUF/,/files/ENCFF154XCA/,/files/ENCFF272CMF/,/files/ENCFF198YRW/,/files/ENCFF904JYN/,/files/ENCFF102YUC/,/files/ENCFF735BDG/,/files/ENCFF621SGA/,/files/ENCFF308IRR/,/files/ENCFF815UNW/,/files/ENCFF510UQF/,/files/ENCFF966OSV/,/files/ENCFF191SLZ/,/files/ENCFF214ZLL/,/files/ENCFF317QQX/,/files/ENCFF905WJM/,/files/ENCFF822JEE/,/files/ENCFF917HHE/,/files/ENCFF367XRI/,/files/ENCFF317PMR/,/files/ENCFF499LIJ/,/files/ENCFF992SZM/,/files/ENCFF091CNN/,/files/ENCFF904PJQ/,/files/ENCFF675BAP/,/files/ENCFF785UFZ/,/files/ENCFF922HOC/,/files/ENCFF250WPU/,/files/ENCFF899QRK/,/files/ENCFF182PTE/,/files/ENCFF721LMC/,/files/ENCFF976VPQ/,/files/ENCFF852MJY/,/files/ENCFF157RHP/,/files/ENCFF555DRR/,/files/ENCFF145ISL/,/files/ENCFF258HXI/,/files/ENCFF918HIO/,/files/ENCFF558JXN/,/files/ENCFF773QTX/,/files/ENCFF352MMM/,/files/ENCFF282OHY/,/files/ENCFF929JPJ/,/files/ENCFF997ASP/,/files/ENCFF897ZNB/		ENCBS136EGD	1	4		Homo sapiens	embryonic	101 days										/replicates/62efda15-bad9-48c2-bea7-0b824e5d53db/
/experiments/ENCSR337IRF/	ENCSR337IRF	DNase-seq	DNase-seq			RCC	RCC	SCREEN-GRCh38:renal_cell_carcinoma		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF867HUE/,/files/ENCFF190NMM/,/files/ENCFF683ORR/,/files/ENCFF544YPD/,/files/ENCFF620RYJ/,/files/ENCFF518SZH/,/files/ENCFF425HOE/,/files/ENCFF590VSV/,/files/ENCFF676QSP/,/files/ENCFF820SQD/,/files/ENCFF881SMO/,/files/ENCFF299VNK/,/files/ENCFF359JBH/,/files/ENCFF671ZON/,/files/ENCFF810ZSW/,/files/ENCFF662QRV/,/files/ENCFF586TJI/,/files/ENCFF634HSQ/,/files/ENCFF885TCT/,/files/ENCFF698HEU/,/files/ENCFF745VYR/,/files/ENCFF743JGV/,/files/ENCFF674DTQ/,/files/ENCFF951RLM/,/files/ENCFF921ZSK/,/files/ENCFF680ITZ/,/files/ENCFF204GEA/,/files/ENCFF569AKP/,/files/ENCFF964CVD/,/files/ENCFF512ZJV/,/files/ENCFF400NOJ/,/files/ENCFF006DVV/,/files/ENCFF098FGE/,/files/ENCFF639MVB/,/files/ENCFF734QPI/,/files/ENCFF541OVV/,/files/ENCFF810ESA/,/files/ENCFF686XBH/,/files/ENCFF661UHM/,/files/ENCFF088WWQ/,/files/ENCFF193FRH/,/files/ENCFF926DBS/,/files/ENCFF671DGC/,/files/ENCFF441XGC/,/files/ENCFF317USA/,/files/ENCFF856KPJ/,/files/ENCFF284BUR/,/files/ENCFF746LCA/,/files/ENCFF132EPS/,/files/ENCFF111NQA/,/files/ENCFF905FPN/,/files/ENCFF131KTO/,/files/ENCFF759SGT/,/files/ENCFF705HUP/,/files/ENCFF121IVW/,/files/ENCFF284OEI/,/files/ENCFF476FBB/,/files/ENCFF045UIJ/,/files/ENCFF878SWH/,/files/ENCFF872SLP/,/files/ENCFF584VOD/,/files/ENCFF478GFR/,/files/ENCFF777MJW/,/files/ENCFF117DAS/,/files/ENCFF486PSY/,/files/ENCFF158JTK/,/files/ENCFF723ZOB/,/files/ENCFF555TXN/,/files/ENCFF582QOS/,/files/ENCFF713NGZ/,/files/ENCFF977SSB/,/files/ENCFF656SGD/,/files/ENCFF875AXC/,/files/ENCFF711MLA/,/files/ENCFF825DVA/,/files/ENCFF401AQE/		ENCBS967MVM,ENCBS354GLT	1,2	1,2		Homo sapiens	adult	80 years,62 years										/replicates/244633df-a217-49a5-a052-8301a0a12945/,/replicates/26ca4148-813f-40f5-80c8-9e49e4223bc0/,/replicates/75560a7d-39b4-4ab1-afca-18270af3c52a/,/replicates/17acb010-db03-4841-bdd5-01907b341835/
/experiments/ENCSR016THC/	ENCSR016THC	DNase-seq	DNase-seq			left renal pelvis tissue male embryo (105 days)	left renal pelvis	GEO:GSM701520,SCREEN-GRCh38:left_renal_pelvis_male_embryo_105_days_donor_ENCDO378UAU		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF540GTS/,/files/ENCFF922ZZZ/,/files/ENCFF985ZYY/,/files/ENCFF227GQW/,/files/ENCFF869QWM/,/files/ENCFF292OUY/,/files/ENCFF358AXI/,/files/ENCFF276XHO/,/files/ENCFF528IGJ/,/files/ENCFF270FIR/,/files/ENCFF601LYG/,/files/ENCFF423HOT/,/files/ENCFF544DPT/,/files/ENCFF304CTL/,/files/ENCFF463BCH/,/files/ENCFF601ORI/,/files/ENCFF741RZT/,/files/ENCFF276OPY/,/files/ENCFF194EPB/,/files/ENCFF651ZLC/,/files/ENCFF742WRC/,/files/ENCFF862HVJ/,/files/ENCFF484IXC/,/files/ENCFF475JAY/,/files/ENCFF891GLH/,/files/ENCFF465SCA/,/files/ENCFF245IYM/,/files/ENCFF901DPD/,/files/ENCFF241USC/,/files/ENCFF139HAP/,/files/ENCFF250XGI/,/files/ENCFF253OGQ/,/files/ENCFF048GOA/,/files/ENCFF079PRF/,/files/ENCFF445UIZ/,/files/ENCFF332HNX/,/files/ENCFF076FJF/,/files/ENCFF948LEG/,/files/ENCFF953BKE/,/files/ENCFF337SMJ/,/files/ENCFF011YZZ/,/files/ENCFF803HRW/,/files/ENCFF728YQN/,/files/ENCFF107XDT/,/files/ENCFF283WBK/,/files/ENCFF408BMY/,/files/ENCFF038BXW/,/files/ENCFF289MVB/,/files/ENCFF644LZM/,/files/ENCFF547NOA/,/files/ENCFF285EYQ/		ENCBS055ULH	1	3		Homo sapiens	embryonic	105 days										/replicates/eee93b1e-1264-4a56-ba79-6d65aee54a18/
/experiments/ENCSR914DOH/	ENCSR914DOH	DNase-seq	DNase-seq			heart tissue female embryo (103 days)	heart	SCREEN-GRCh38:heart_female_embryo_103_days,GEO:GSM665814		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF412BJK/,/files/ENCFF887WDN/,/files/ENCFF617LBQ/,/files/ENCFF066UUI/,/files/ENCFF672HIT/,/files/ENCFF779MQG/,/files/ENCFF797KRM/,/files/ENCFF053SED/,/files/ENCFF140TEW/,/files/ENCFF853APJ/,/files/ENCFF542IZH/,/files/ENCFF947UEF/,/files/ENCFF843LKM/,/files/ENCFF866YLU/,/files/ENCFF154OPO/,/files/ENCFF537FMS/,/files/ENCFF911SHZ/,/files/ENCFF318WRL/,/files/ENCFF289MLD/,/files/ENCFF531YYM/,/files/ENCFF509UVI/,/files/ENCFF197CRC/,/files/ENCFF117ZHL/,/files/ENCFF701APS/,/files/ENCFF878MWN/,/files/ENCFF281GOQ/,/files/ENCFF271GEC/,/files/ENCFF096VYH/,/files/ENCFF594FXA/,/files/ENCFF213KVK/,/files/ENCFF793MRL/,/files/ENCFF124QRT/,/files/ENCFF914CDS/,/files/ENCFF010POE/,/files/ENCFF622ITZ/,/files/ENCFF161ZLA/,/files/ENCFF884ZPY/,/files/ENCFF846WVW/,/files/ENCFF199BLZ/,/files/ENCFF457ZFY/,/files/ENCFF854YIC/,/files/ENCFF486UUW/,/files/ENCFF536PBU/,/files/ENCFF783UCG/,/files/ENCFF089VBD/,/files/ENCFF109LWO/,/files/ENCFF379QDO/,/files/ENCFF675ENY/,/files/ENCFF275OMZ/,/files/ENCFF194WXE/		ENCBS746QTW	1	2		Homo sapiens	embryonic	103 days										/replicates/94b976bd-4e3b-4469-85bf-a8b46bccb320/
/experiments/ENCSR952SPO/	ENCSR952SPO	ATAC-seq	ATAC-seq			right lobe of liver tissue female child (16 years)	right lobe of liver		ATAC-seq on human right lobe of liver	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF521RQX/,/files/ENCFF793DBU/,/files/ENCFF566JBB/,/files/ENCFF588WXA/,/files/ENCFF645YGA/,/files/ENCFF339JMG/,/files/ENCFF238VRI/,/files/ENCFF991YOV/,/files/ENCFF628GAN/,/files/ENCFF300ADW/,/files/ENCFF776IAZ/,/files/ENCFF744SRH/,/files/ENCFF770FNC/,/files/ENCFF950TGD/,/files/ENCFF027PDI/,/files/ENCFF851EEV/,/files/ENCFF408WXA/,/files/ENCFF442HCD/,/files/ENCFF417EJH/,/files/ENCFF567OGI/,/files/ENCFF867CXZ/,/files/ENCFF292THD/,/files/ENCFF121IOO/,/files/ENCFF682IJY/,/files/ENCFF921BTJ/		ENCBS976GTM	1	2,1		Homo sapiens	child	16 years										/replicates/6be5b831-634e-4abc-b9e2-37e2f290f6aa/,/replicates/7b34350d-560f-449c-add1-aceab7bdf03b/
/experiments/ENCSR582UTE/	ENCSR582UTE	ChIP-seq	Histone ChIP-seq	H3K27ac	HIST2H3A,HIST2H3D,HIST2H3C	stomach tissue female adult (30 years)	stomach	GEO:GSM1013128,GEO:GSM1582448,SCREEN-GRCh38:stomach_female_adult_30_years		Bing Ren, UCSD	Roadmap	released	/files/ENCFF282DOJ/,/files/ENCFF839HBL/,/files/ENCFF207XIT/,/files/ENCFF805CCB/,/files/ENCFF046QRA/,/files/ENCFF623QXD/,/files/ENCFF078ILN/,/files/ENCFF262UEB/,/files/ENCFF505XAF/,/files/ENCFF884GDZ/,/files/ENCFF796QJL/,/files/ENCFF268OSV/,/files/ENCFF429UBL/,/files/ENCFF605EZG/,/files/ENCFF051BAE/,/files/ENCFF385ZAG/,/files/ENCFF580GKU/		ENCBS552KUZ	1	1	ENCAB000ADS	Homo sapiens	adult	30 years										/replicates/1feb0482-0eb1-465b-b29c-a6c80e1debc1/
/experiments/ENCSR428XAX/	ENCSR428XAX	DNase-seq	DNase-seq			ovary tissue female embryo	ovary	SCREEN-GRCh38:ovary_female_embryo,GEO:GSM1027306		John Stamatoyannopoulos, UW	Roadmap	released	/files/ENCFF096FIX/,/files/ENCFF896SNQ/,/files/ENCFF342PZX/,/files/ENCFF986ZSA/,/files/ENCFF654KLB/,/files/ENCFF908VMP/,/files/ENCFF451NYW/,/files/ENCFF498QOJ/,/files/ENCFF185SDD/,/files/ENCFF604QRT/,/files/ENCFF979HOG/,/files/ENCFF659QQK/,/files/ENCFF308KQM/,/files/ENCFF459ZFY/,/files/ENCFF529ADG/,/files/ENCFF110TRZ/,/files/ENCFF957XDI/,/files/ENCFF839AVM/,/files/ENCFF960YSU/,/files/ENCFF695KOE/,/files/ENCFF631UDF/,/files/ENCFF916EFR/,/files/ENCFF188QGF/,/files/ENCFF187AMW/,/files/ENCFF151NWN/,/files/ENCFF190AUQ/,/files/ENCFF484AQY/,/files/ENCFF342TOK/,/files/ENCFF107BIJ/,/files/ENCFF269UBD/,/files/ENCFF206UZB/,/files/ENCFF115XXO/,/files/ENCFF344FXR/,/files/ENCFF885UET/,/files/ENCFF284CPF/,/files/ENCFF537ARE/,/files/ENCFF752FSG/,/files/ENCFF875DXE/,/files/ENCFF949QMB/,/files/ENCFF874FJO/,/files/ENCFF037NAN/,/files/ENCFF967NLI/,/files/ENCFF918UFS/,/files/ENCFF770ZGN/,/files/ENCFF026RIM/,/files/ENCFF803UUA/,/files/ENCFF519ESI/,/files/ENCFF897ZTT/,/files/ENCFF856YZS/,/files/ENCFF345MQR/		ENCBS645JEU	1	2		Homo sapiens	embryonic											/replicates/3e902b57-99cf-4279-a3e8-80a742c676d2/
/experiments/ENCSR594NOE/	ENCSR594NOE	DNase-seq	DNase-seq			RPMI8226	RPMI8226	SCREEN-GRCh38:RPMI8226,GEO:GSE90368		John Stamatoyannopoulos, UW	ENCODE	released	/files/ENCFF314GSF/,/files/ENCFF685UYF/,/files/ENCFF593MNP/,/files/ENCFF209XPE/,/files/ENCFF955QFS/,/files/ENCFF594EQC/,/files/ENCFF995FKK/,/files/ENCFF708XQL/,/files/ENCFF878GTG/,/files/ENCFF097KTS/,/files/ENCFF060MGB/,/files/ENCFF472KXA/,/files/ENCFF505LCP/,/files/ENCFF604IYL/,/files/ENCFF678FZC/,/files/ENCFF832VXC/,/files/ENCFF236ZFE/,/files/ENCFF984NTW/,/files/ENCFF920LEH/,/files/ENCFF165WBH/,/files/ENCFF206NBO/,/files/ENCFF787WWA/,/files/ENCFF652FDR/,/files/ENCFF073CWQ/,/files/ENCFF885NKD/,/files/ENCFF945LIJ/,/files/ENCFF066XTT/,/files/ENCFF492TJZ/,/files/ENCFF854VWX/,/files/ENCFF547CXX/,/files/ENCFF763ZMD/,/files/ENCFF521RPF/,/files/ENCFF690WTP/,/files/ENCFF390YCH/,/files/ENCFF419MXI/,/files/ENCFF417GGC/,/files/ENCFF629YBG/,/files/ENCFF982VCZ/,/files/ENCFF666DAH/,/files/ENCFF523SMY/,/files/ENCFF352OEJ/,/files/ENCFF663ZJN/,/files/ENCFF713VMD/,/files/ENCFF323KSG/,/files/ENCFF320SPV/,/files/ENCFF355RDU/,/files/ENCFF904VOH/,/files/ENCFF768XJO/,/files/ENCFF247XTT/,/files/ENCFF324HOV/,/files/ENCFF909PAD/,/files/ENCFF521YSH/,/files/ENCFF969VBA/,/files/ENCFF572BGY/,/files/ENCFF218KOX/,/files/ENCFF382SMD/,/files/ENCFF029UKU/,/files/ENCFF143DHY/,/files/ENCFF556CQP/,/files/ENCFF100YVG/,/files/ENCFF388RKC/,/files/ENCFF099MEZ/,/files/ENCFF548HVY/,/files/ENCFF158OZL/,/files/ENCFF757HMK/,/files/ENCFF625GCZ/,/files/ENCFF663EPO/,/files/ENCFF548BBX/,/files/ENCFF381LQH/,/files/ENCFF868WJU/,/files/ENCFF854NRC/,/files/ENCFF711AYS/,/files/ENCFF354NCI/,/files/ENCFF047HSO/,/files/ENCFF354FCT/,/files/ENCFF322RHE/,/files/ENCFF314ZPQ/,/files/ENCFF470GHV/,/files/ENCFF037JZD/,/files/ENCFF277IWA/,/files/ENCFF439JTC/,/files/ENCFF245DSZ/,/files/ENCFF402CYN/,/files/ENCFF674PDZ/,/files/ENCFF425QRT/,/files/ENCFF808LGZ/,/files/ENCFF560VTD/,/files/ENCFF298FXY/,/files/ENCFF326MNW/,/files/ENCFF222DBP/,/files/ENCFF548XAV/,/files/ENCFF461JRZ/,/files/ENCFF223NDG/,/files/ENCFF613JPC/,/files/ENCFF363TJP/,/files/ENCFF308FSD/,/files/ENCFF908CHW/,/files/ENCFF102GHG/,/files/ENCFF927AVF/,/files/ENCFF940JPV/,/files/ENCFF582ATX/,/files/ENCFF076UIV/		ENCBS604KZU,ENCBS457ZNO	1,2	1,2		Homo sapiens	adult	61 years										/replicates/fa16d7ea-c646-4b96-ad46-4bb8b8de0051/,/replicates/7cf99cfc-1403-43bb-9bb4-1cb0bca10fc8/,/replicates/cb9c2935-d96e-47f7-bae0-db520e9aa58a/
/experiments/ENCSR390SLL/	ENCSR390SLL	ATAC-seq	ATAC-seq			left cardiac atrium tissue female adult (42 years)	left cardiac atrium		ATAC-seq on human left cardiac atrium	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF889IVR/,/files/ENCFF904DHY/,/files/ENCFF056ZYA/,/files/ENCFF769PVU/,/files/ENCFF808CQI/,/files/ENCFF141HSG/,/files/ENCFF177YSK/,/files/ENCFF143LIK/,/files/ENCFF803MMK/,/files/ENCFF124IEN/,/files/ENCFF960ECV/,/files/ENCFF217CXT/,/files/ENCFF581DNL/,/files/ENCFF346WHI/,/files/ENCFF145WFE/,/files/ENCFF483FYW/,/files/ENCFF998CVE/,/files/ENCFF611HWS/,/files/ENCFF223UVP/,/files/ENCFF560QLT/,/files/ENCFF523SKK/,/files/ENCFF941UXZ/,/files/ENCFF702CRV/,/files/ENCFF489PAB/,/files/ENCFF898GKW/		ENCBS764UUE	1	2,1		Homo sapiens	adult	42 years										/replicates/545b03a6-e476-4162-9c50-f2fae0a4d32d/,/replicates/b86427ba-3252-4508-864d-55470144223b/
